t,red,ir
1766854749.9975376,241170,223037
1766854750.0075216,241170,223037
1766854750.0192733,240982,222969
1766854750.0275207,241227,223053
1766854750.037518,241227,223053
1766854750.0475078,241227,223053
1766854750.057509,241131,223032
1766854750.0675051,241253,223066
1766854750.0775125,241253,223066
1766854750.0875065,241253,223066
1766854750.0975056,241192,223056
1766854750.107505,241271,223071
1766854750.1175044,241271,223071
1766854750.1275046,241271,223071
1766854750.1375053,241218,222975
1766854750.1475215,241308,223072
1766854750.1575089,241308,223072
1766854750.167504,241308,223072
1766854750.1775138,241346,223079
1766854750.187539,241346,223079
1766854750.1975372,241346,223079
1766854750.207546,241293,222993
1766854750.2175317,241238,223051
1766854750.2275872,241238,223051
1766854750.23753,241238,223051
1766854750.2475579,241334,223027
1766854750.2575295,240941,222917
1766854750.2675285,240941,222917
1766854750.2775266,240941,222917
1766854750.2875295,241210,222987
1766854750.2975278,240750,222860
1766854750.3075676,240750,222860
1766854750.3175392,240750,222860
1766854750.327529,240983,222906
1766854750.3394344,240757,222870
1766854750.3475342,240757,222870
1766854750.3575282,240757,222870
1766854750.3675313,240846,222858
1766854750.3775089,240863,222895
1766854750.3875306,240863,222895
1766854750.3975132,240863,222895
1766854750.4075165,240886,222874
1766854750.4175088,240958,222941
1766854750.4275067,240958,222941
1766854750.4375126,240958,222941
1766854750.4475074,240997,222913
1766854750.4575067,241027,222959
1766854750.4675035,241027,222959
1766854750.4775038,241027,222959
1766854750.4875038,241085,222942
1766854750.4975047,241048,222968
1766854750.5075076,241048,222968
1766854750.517504,241048,222968
1766854750.5275204,241137,222969
1766854750.5375066,241060,222962
1766854750.5475056,241060,222962
1766854750.5575042,241060,222962
1766854750.5675042,241141,222960
1766854750.577504,241069,222974
1766854750.5875041,241069,222974
1766854750.5975053,241069,222974
1766854750.6075306,241147,222967
1766854750.6175084,241115,222993
1766854750.627505,241115,222993
1766854750.6375268,241115,222993
1766854750.6475098,241154,222974
1766854750.657522,241161,223003
1766854750.667523,241161,223003
1766854750.677521,241161,223003
1766854750.6875057,241198,222972
1766854750.697519,241208,223021
1766854750.7075067,241208,223021
1766854750.717511,241208,223021
1766854750.7275114,241240,222994
1766854750.737527,241224,223020
1766854750.7475212,241224,223020
1766854750.757512,241224,223020
1766854750.7688951,241272,223005
1766854750.777514,241258,223023
1766854750.7875211,241258,223023
1766854750.7975266,241258,223023
1766854750.8075156,241298,223008
1766854750.8175201,241289,223027
1766854750.8275135,241289,223027
1766854750.8375075,241289,223027
1766854750.8475044,241315,223019
1766854750.8575106,241284,223041
1766854750.8675044,241284,223041
1766854750.8775048,241284,223041
1766854750.887506,241351,223023
1766854750.8975308,241050,222937
1766854750.9075148,241050,222937
1766854750.9175062,241050,222937
1766854750.9275076,241187,222961
1766854750.937506,240783,222853
1766854750.947524,240783,222853
1766854750.9575224,240783,222853
1766854750.9675074,240959,222887
1766854750.9775171,240729,222823
1766854750.98751,240729,222823
1766854750.9975233,240729,222823
1766854751.0075226,240873,222853
1766854751.0175133,240786,222851
1766854751.0275054,240786,222851
1766854751.0375047,240786,222851
1766854751.0475087,240932,222884
1766854751.0575087,240884,222888
1766854751.0675037,240884,222888
1766854751.077518,240884,222888
1766854751.087528,241038,222921
1766854751.0975294,241028,222915
1766854751.1075258,241028,222915
1766854751.1175256,241028,222915
1766854751.1293366,241114,222949
1766854751.1375337,241111,222939
1766854751.1475222,241111,222939
1766854751.1575196,241111,222939
1766854751.1675243,241162,222959
1766854751.1775062,240992,222933
1766854751.1875057,240992,222933
1766854751.197506,240992,222933
1766854751.2075188,241152,222956
1766854751.2175148,240914,222940
1766854751.2275066,240914,222940
1766854751.2375047,240914,222940
1766854751.247506,241157,222957
1766854751.2575066,240982,222969
1766854751.267511,240982,222969
1766854751.2775056,240982,222969
1766854751.2875147,241176,222952
1766854751.2975068,241131,223032
1766854751.3075047,241131,223032
1766854751.3175035,241131,223032
1766854751.3275054,241230,222965
1766854751.3375046,241192,223056
1766854751.3475032,241192,223056
1766854751.357505,241192,223056
1766854751.3675246,241244,222972
1766854751.3775134,241218,222975
1766854751.3875067,241218,222975
1766854751.3975039,241218,222975
1766854751.4075036,241268,222990
1766854751.4175053,241259,222879
1766854751.4275053,241259,222879
1766854751.4375036,241259,222879
1766854751.4475038,241297,222995
1766854751.457505,241293,222993
1766854751.4675047,241293,222993
1766854751.4775186,241293,222993
1766854751.487523,241348,222998
1766854751.4974992,241334,223027
1766854751.5075068,241334,223027
1766854751.5175061,241334,223027
1766854751.5275087,241365,222971
1766854751.5375063,241210,222987
1766854751.5475204,241210,222987
1766854751.557506,241210,222987
1766854751.5675056,241064,222896
1766854751.5775049,240983,222906
1766854751.5875075,240983,222906
1766854751.5975254,240983,222906
1766854751.6075194,240761,222808
1766854751.617522,240846,222858
1766854751.6305463,240846,222858
1766854751.6375148,240846,222858
1766854751.6475406,240748,222836
1766854751.6575272,240886,222874
1766854751.667525,240886,222874
1766854751.6775165,240886,222874
1766854751.6875288,240912,222925
1766854751.6976762,240997,222913
1766854751.7075381,240997,222913
1766854751.717522,240997,222913
1766854751.7275245,241024,222925
1766854751.737542,241085,222942
1766854751.7475376,241085,222942
1766854751.757558,241085,222942
1766854751.7675679,241085,222942
1766854751.7775426,241137,222969
1766854751.7875168,241137,222969
1766854751.7975283,241137,222969
1766854751.8075314,241141,222960
1766854751.81757,241141,222960
1766854751.8275373,241141,222960
1766854751.837518,241141,222871
1766854751.847526,241147,222967
1766854751.8590648,241147,222967
1766854751.867522,241147,222967
1766854751.8775296,241137,222910
1766854751.887514,241154,222974
1766854751.8975356,241154,222974
1766854751.9075162,241154,222974
1766854751.917519,241179,222925
1766854751.927531,241198,222972
1766854751.937545,241198,222972
1766854751.9475336,241198,222972
1766854751.957545,241232,222945
1766854751.9675186,241240,222994
1766854751.97754,241240,222994
1766854751.9875445,241240,222994
1766854751.9975255,241255,222950
1766854752.0075216,241272,223005
1766854752.0175288,241272,223005
1766854752.0275474,241272,223005
1766854752.0375345,241296,222965
1766854752.04754,241298,223008
1766854752.057523,241298,223008
1766854752.0675209,241298,223008
1766854752.0822644,241331,222979
1766854752.0875316,241315,223019
1766854752.0975473,241315,223019
1766854752.1075418,241315,223019
1766854752.1175225,241314,222965
1766854752.127526,241351,223023
1766854752.1375372,241351,223023
1766854752.1475222,241351,223023
1766854752.1575203,241104,222886
1766854752.1675453,241187,222961
1766854752.177517,241187,222961
1766854752.1875157,241187,222961
1766854752.1975176,240854,222789
1766854752.2075193,240959,222887
1766854752.2175264,240959,222887
1766854752.2275195,240959,222887
1766854752.2375221,240777,222748
1766854752.2475297,240873,222853
1766854752.2575693,240873,222853
1766854752.267548,240873,222853
1766854752.277529,240834,222788
1766854752.2875268,240932,222884
1766854752.297525,240932,222884
1766854752.307526,240932,222884
1766854752.3175228,240934,222815
1766854752.327523,241038,222921
1766854752.33753,241038,222921
1766854752.347568,241038,222921
1766854752.3575335,241000,222855
1766854752.3675318,241114,222949
1766854752.3775253,241114,222949
1766854752.3875258,241114,222949
1766854752.39753,241047,222856
1766854752.4075265,241162,222959
1766854752.4175265,241162,222959
1766854752.427524,241162,222959
1766854752.4375827,241052,222859
1766854752.4475284,241152,222956
1766854752.457547,241152,222956
1766854752.467528,241152,222956
1766854752.477529,241064,222871
1766854752.4875267,241157,222957
1766854752.4975226,241157,222957
1766854752.5075428,241157,222957
1766854752.5175285,241074,222871
1766854752.5275235,241176,222952
1766854752.5375233,241176,222952
1766854752.5475245,241176,222952
1766854752.5575287,241128,222888
1766854752.5675228,241230,222965
1766854752.5775268,241230,222965
1766854752.587566,241230,222965
1766854752.5975244,241164,222892
1766854752.607541,241244,222972
1766854752.6183274,241244,222972
1766854752.631011,241244,222972
1766854752.6377723,241173,222907
1766854752.6475353,241268,222990
1766854752.6575198,241268,222990
1766854752.6675208,241268,222990
1766854752.677519,241232,222923
1766854752.6875193,241297,222995
1766854752.6975257,241297,222995
1766854752.707518,241297,222995
1766854752.7175188,241273,222926
1766854752.7275171,241348,222998
1766854752.73752,241348,222998
1766854752.7475462,241348,222998
1766854752.7584658,241140,222875
1766854752.7677786,241365,222971
1766854752.7775495,241365,222971
1766854752.787556,241365,222971
1766854752.79923,240837,222756
1766854752.8075314,241064,222896
1766854752.8177729,241064,222896
1766854752.8275476,241064,222896
1766854752.8375297,240695,222691
1766854752.8475175,240761,222808
1766854752.8575299,240761,222808
1766854752.867519,240761,222808
1766854752.8775191,240703,222712
1766854752.88755,240748,222836
1766854752.897525,240748,222836
1766854752.9075184,240748,222836
1766854752.9175332,240805,222749
1766854752.9275439,240912,222925
1766854752.9375255,240912,222925
1766854752.9475253,240912,222925
1766854752.9575558,240930,222795
1766854752.9675272,241024,222925
1766854752.9775226,241024,222925
1766854752.9875224,241024,222925
1766854752.9975917,240985,222821
1766854753.0075517,241085,222942
1766854753.0175483,241085,222942
1766854753.0275457,241085,222942
1766854753.037547,240999,222811
1766854753.0475497,241115,222810
1766854753.057558,241115,222810
1766854753.067553,241115,222810
1766854753.0775378,241014,222829
1766854753.0875397,241122,222871
1766854753.0975537,241122,222871
1766854753.107524,241122,222871
1766854753.1175191,241036,222827
1766854753.1275241,241137,222910
1766854753.1375196,241137,222910
1766854753.1475146,241137,222910
1766854753.1575172,241138,222843
1766854753.167526,241179,222925
1766854753.1775246,241179,222925
1766854753.187517,241179,222925
1766854753.197518,241181,222864
1766854753.2075157,241232,222945
1766854753.2175248,241232,222945
1766854753.2275224,241232,222945
1766854753.2375166,241078,222888
1766854753.2475743,241255,222950
1766854753.257551,241255,222950
1766854753.2675233,241255,222950
1766854753.2775245,241056,222884
1766854753.2875664,241296,222965
1766854753.297541,241296,222965
1766854753.3075287,241296,222965
1766854753.3175275,241162,222922
1766854753.3275273,241331,222979
1766854753.3375516,241331,222979
1766854753.3475711,241331,222979
1766854753.3575554,241235,222950
1766854753.3675513,241314,222965
1766854753.3775346,241314,222965
1766854753.3875623,241314,222965
1766854753.3975246,241019,222816
1766854753.4075253,241104,222886
1766854753.417609,241104,222886
1766854753.4275532,241104,222886
1766854753.4375434,240854,222789
1766854753.447531,240854,222789
1766854753.4575274,240854,222789
1766854753.467522,240854,222789
1766854753.4775295,240777,222748
1766854753.4875338,240777,222748
1766854753.497548,240777,222748
1766854753.5100448,240742,222688
1766854753.51853,240834,222788
1766854753.5275517,240834,222788
1766854753.5375497,240834,222788
1766854753.5475347,240874,222767
1766854753.5575404,240934,222815
1766854753.56752,240934,222815
1766854753.5775266,240934,222815
1766854753.5875423,240983,222788
1766854753.597524,241000,222855
1766854753.607519,241000,222855
1766854753.6175156,241000,222855
1766854753.6275177,241023,222809
1766854753.6375396,241047,222856
1766854753.6475284,241047,222856
1766854753.6575494,241047,222856
1766854753.6675255,241030,222820
1766854753.6775231,241052,222859
1766854753.687523,241052,222859
1766854753.697523,241052,222859
1766854753.707527,241055,222819
1766854753.717523,241064,222871
1766854753.7275243,241064,222871
1766854753.737524,241064,222871
1766854753.7475266,241095,222847
1766854753.7575362,241074,222871
1766854753.7675598,241074,222871
1766854753.7775645,241074,222871
1766854753.7875443,241157,222858
1766854753.7975407,241128,222888
1766854753.8075318,241128,222888
1766854753.817908,241128,222888
1766854753.82755,241196,222875
1766854753.8380523,241164,222892
1766854753.8475692,241164,222892
1766854753.8575222,241164,222892
